fingerprint,minutia,score_change
U202X8I_1_1,v11,0.12590941
U202X8I_1_1,v12,-0.01293144
U202X8I_1_1,v13,-0.270832956
B119X0I_1_1,v0,-0.097752392
B119X0I_1_1,v1,-0.113619921
B119X0I_1_1,v2,-0.132148804
B119X0I_1_1,v3,-0.214862262
B119X0I_1_1,v4,0.05849927
B119X0I_1_1,v5,-0.006807385
B119X0I_1_1,v6,0.047299204
B119X0I_1_1,v7,-0.173034032
B119X0I_1_1,v8,-0.012520693
B119X0I_1_1,v9,0.092729052
B119X0I_1_1,v10,0.315506058
B119X0I_1_1,v11,0.194941655
B119X0I_1_1,v12,-0.203041565
G031X6I_1_1,v0,0.092013211
G031X6I_1_1,v1,0.056085745
G031X6I_1_1,v2,0.021494144
G031X6I_1_1,v3,-0.045756964
G031X6I_1_1,v4,-0.139271991
G031X6I_1_1,v5,0.171104777
G031X6I_1_1,v6,-0.17961962
G031X6I_1_1,v7,-0.002682545
G031X6I_1_1,v8,-0.293138904
G031X6I_1_1,v9,-0.09920757
G031X6I_1_1,v10,-0.042675065
G031X6I_1_1,v11,0.120769788
G031X6I_1_1,v12,-0.451365483
G031X6I_1_1,v13,0.22756166
G031X6I_1_1,v14,0.197378565
G031X6I_1_1,v15,-0.266563512
G031X6I_1_1,v16,-0.056944864
G031X6I_1_1,v17,0.430472385
G031X6I_1_1,v18,-0.042856088
G031X6I_1_1,v19,-0.379327477
G031X6I_1_1,v20,-0.131880765
G031X6I_1_1,v21,0.06440312
G031X6I_1_1,v22,-0.191679016
G031X6I_1_1,v23,-0.207484407
G031X6I_1_1,v24,-0.047844912
G031X6I_1_1,v25,-0.108863185
G031X6I_1_1,v26,-0.034400117
G031X6I_1_1,v27,-0.407197789
G031X6I_1_1,v28,-0.232917705
G031X6I_1_1,v29,-0.068700101
G031X6I_1_1,v30,-0.078909546
G031X6I_1_1,v31,-0.049025799
G031X6I_1_1,v32,-0.007920079
G031X6I_1_1,v33,-0.2334454
G031X6I_1_1,v34,0.003369234
G031X6I_1_1,v35,-0.127761606
G031X6I_1_1,v36,0.001262213
G031X6I_1_1,v37,0.049088023
G031X6I_1_1,v38,0.052313614
G031X6I_1_1,v39,0.066843181
G031X6I_1_1,v40,-0.254187221
G031X6I_1_1,v41,0.010576963
G031X6I_1_1,v42,-0.108993918
G031X6I_1_1,v43,-0.120339999
G031X6I_1_1,v44,-0.081703052
G031X6I_1_1,v45,-0.141947407
G031X6I_1_1,v46,-0.065985692
G031X6I_1_1,v47,-0.179576579
G031X6I_1_1,v48,-0.184203578
G031X6I_1_1,v49,-0.120740451
G031X6I_1_1,v50,-0.088727928
G031X6I_1_1,v51,-0.06400198
G080X8I_1_1,v0,0.179908949
G080X8I_1_1,v1,-0.212332057
G080X8I_1_1,v2,-0.00273946
G080X8I_1_1,v3,0.122239315
G080X8I_1_1,v4,-0.043339596
G080X8I_1_1,v5,-0.210003855
G080X8I_1_1,v6,-0.138254664
G080X8I_1_1,v7,0.223635407
G080X8I_1_1,v8,-0.032775505
G080X8I_1_1,v9,0.117065376
G080X8I_1_1,v10,-0.373428643
G080X8I_1_1,v11,-0.560859771
G080X8I_1_1,v12,0.036676527
G080X8I_1_1,v13,-0.045907994
G080X8I_1_1,v14,-0.316566375
G080X8I_1_1,v15,-0.257844845
G080X8I_1_1,v16,0.19235656
G080X8I_1_1,v17,-0.5702392
G080X8I_1_1,v18,0.200353981
G080X8I_1_1,v19,-0.422617196
G080X8I_1_1,v20,0.047179382
G080X8I_1_1,v21,0.301853422
G080X8I_1_1,v22,-0.061225574
G080X8I_1_1,v23,-0.487941271
G080X8I_1_1,v24,-0.722513936
U206X3I_1_1,v0,0.089711032
U206X3I_1_1,v1,-0.015401188
U206X3I_1_1,v2,0.111347006
U206X3I_1_1,v3,0.387587362
U206X3I_1_1,v4,0.313904532
U206X3I_1_1,v5,0.089711032
U206X3I_1_1,v6,-0.082309693
U206X3I_1_1,v7,0.156860984
U206X3I_1_1,v8,0.212652978
U272X9I_1_1,v0,-0.028253351
U272X9I_1_1,v1,-0.122830126
U272X9I_1_1,v2,0.275570623
U272X9I_1_1,v3,0.068894911
U272X9I_1_1,v4,-0.44514685
U272X9I_1_1,v5,-0.259992147
U272X9I_1_1,v6,0.039790819
U272X9I_1_1,v7,0.183462911
U272X9I_1_1,v8,0.244789527
U272X9I_1_1,v9,0.03790821
U272X9I_1_1,v10,-0.310553047
U272X9I_1_1,v11,-0.066132765
U272X9I_1_1,v12,-0.295582624
U272X9I_1_1,v13,-0.092953594
U252X6I_1_1,v0,-0.306211993
U252X6I_1_1,v1,-0.270056177
U252X6I_1_1,v2,-0.220346168
U252X6I_1_1,v3,-0.005505878
U252X6I_1_1,v4,0.30280121
U252X6I_1_1,v5,0.30855775
U252X6I_1_1,v6,0.290300314
U252X6I_1_1,v7,-0.315460567
U252X6I_1_1,v8,0.08919342
U252X6I_1_1,v9,-0.024426541
U252X6I_1_1,v10,-0.567410265
U252X6I_1_1,v11,-0.583546712
U252X6I_1_1,v12,-0.304739052
U252X6I_1_1,v13,-0.306797018
U252X6I_1_1,v14,-0.022906843
U252X6I_1_1,v15,0.114892944
U252X6I_1_1,v16,-0.598608251
U252X6I_1_1,v17,-0.190755444
U231X2I_1_1,v0,-0.346036178
U231X2I_1_1,v1,-0.361535919
U231X2I_1_1,v2,0.017446629
U231X2I_1_1,v3,-0.309515254
U231X2I_1_1,v4,0.002194948
U231X2I_1_1,v5,-0.128145011
U231X2I_1_1,v6,-0.429105348
U231X2I_1_1,v7,-0.310815272
U231X2I_1_1,v8,0.128126739
U231X2I_1_1,v9,-0.008500022
U231X2I_1_1,v10,-0.385930915
U231X2I_1_1,v11,0.117100871
U231X2I_1_1,v12,0.154519653
U231X2I_1_1,v13,-0.107156448
U231X2I_1_1,v14,0.456852449
B173X9I_1_1,v0,-0.085891557
B173X9I_1_1,v1,0.043443665
B173X9I_1_1,v2,-0.035083503
B173X9I_1_1,v3,0.154719962
B173X9I_1_1,v4,0.046015915
B173X9I_1_1,v5,0.38245217
B173X9I_1_1,v6,-0.07447468
B173X9I_1_1,v7,0.028970321
B173X9I_1_1,v8,0.04330617
B173X9I_1_1,v9,-0.019212664
B173X9I_1_1,v10,0.37425828
B173X9I_1_1,v11,0.111380514
B173X9I_1_1,v12,-0.023797091
B173X9I_1_1,v13,-0.018206898
B173X9I_1_1,v14,0.201487728
B173X9I_1_1,v15,0.256054356
B173X9I_1_1,v16,-0.050379651
B173X9I_1_1,v17,0.024034264
B173X9I_1_1,v18,-0.102223128
B173X9I_1_1,v19,0.401912362
B173X9I_1_1,v20,-0.203019464
G090X5I_1_1,v0,0.18043251
G090X5I_1_1,v1,-0.08983971
G090X5I_1_1,v2,-0.096375405
G090X5I_1_1,v3,0.022219005
G090X5I_1_1,v4,-0.210974944
G090X5I_1_1,v5,-0.146586931
G090X5I_1_1,v6,-0.11189402
G090X5I_1_1,v7,0.142168294
G090X5I_1_1,v8,-0.207675827
G090X5I_1_1,v9,-0.123338783
G090X5I_1_1,v10,0.067142746
G090X5I_1_1,v11,0.076018974
G090X5I_1_1,v12,0.071966119
G090X5I_1_1,v13,-0.110785697
G090X5I_1_1,v14,-0.119588449
G090X5I_1_1,v15,-0.20472365
G090X5I_1_1,v16,-0.199203423
G090X5I_1_1,v17,0.122859676
G090X5I_1_1,v18,0.150079522
G090X5I_1_1,v19,-0.230584888
G090X5I_1_1,v20,0.051567228
G090X5I_1_1,v21,-0.133074023
U276X6I_1_1,v0,0.153117207
U276X6I_1_1,v1,0.091014907
U276X6I_1_1,v2,0.181525376
U276X6I_1_1,v3,0.151972241
U276X6I_1_1,v4,0.028894513
U276X6I_1_1,v5,-0.111890164
U276X6I_1_1,v6,0.556466864
U276X6I_1_1,v7,0.356633297
U276X6I_1_1,v8,0.008881081
U276X6I_1_1,v9,0.150992785
B177X6I_1_1,v0,-0.066005939
B177X6I_1_1,v1,-0.355377485
B177X6I_1_1,v2,-0.323166131
B177X6I_1_1,v3,-0.222701614
B177X6I_1_1,v4,-0.304595632
B177X6I_1_1,v5,-0.351755647
B177X6I_1_1,v6,-0.042702184
B177X6I_1_1,v7,0.002409996
B177X6I_1_1,v8,-0.138785489
B177X6I_1_1,v9,-0.150997103
B177X6I_1_1,v10,0.196619627
B177X6I_1_1,v11,-0.013355878
B177X6I_1_1,v12,0.017446983
B177X6I_1_1,v13,0.09979028
B164X3I_1_1,v0,-0.253459942
B164X3I_1_1,v1,-0.339950594
B164X3I_1_1,v2,0.231972737
B164X3I_1_1,v3,-0.20302076
B164X3I_1_1,v4,-0.71463282
B164X3I_1_1,v5,-0.332388655
B164X3I_1_1,v6,-0.263713405
B164X3I_1_1,v7,-0.564375399
B164X3I_1_1,v8,-0.213992681
B164X3I_1_1,v9,-0.633881693
B164X3I_1_1,v10,-0.026843542
B164X3I_1_1,v11,-0.336880664
B164X3I_1_1,v12,-0.703047568
B164X3I_1_1,v13,-0.028118626
B164X3I_1_1,v14,0.213410499
B164X3I_1_1,v15,-0.307218557
B164X3I_1_1,v16,0.211814462
B164X3I_1_1,v17,-0.339687536
B164X3I_1_1,v18,-0.330027067
B164X3I_1_1,v19,-0.178299885
B181X8I_1_1,v0,-0.336363394
B181X8I_1_1,v1,0.213558566
B181X8I_1_1,v2,-0.23308013
B181X8I_1_1,v3,-0.150933078
B181X8I_1_1,v4,-0.192313162
B181X8I_1_1,v5,-0.125974217
B181X8I_1_1,v6,0.256918513
B181X8I_1_1,v7,0.466058816
B181X8I_1_1,v8,-0.190731601
B181X8I_1_1,v9,-0.139532526
B181X8I_1_1,v10,-0.173507737
B181X8I_1_1,v11,-0.037264464
B181X8I_1_1,v12,-0.040457422
B181X8I_1_1,v13,-0.122256058
B181X8I_1_1,v14,-0.20435932
B181X8I_1_1,v15,0.147293485
B181X8I_1_1,v16,-0.194717182
B181X8I_1_1,v17,-0.141708902
B181X8I_1_1,v18,-0.153676214
B181X8I_1_1,v19,-0.403849047
B181X8I_1_1,v20,-0.062960651
B181X8I_1_1,v21,0.102987306
U265X3I_1_1,v0,-0.537099882
U265X3I_1_1,v1,0.375913094
U265X3I_1_1,v2,-0.221430473
U265X3I_1_1,v3,0.375670044
U265X3I_1_1,v4,-0.242239267
U265X3I_1_1,v5,0.090024569
U265X3I_1_1,v6,-0.104912011
U265X3I_1_1,v7,-0.233601731
U265X3I_1_1,v8,-0.276311895
U265X3I_1_1,v9,-0.370768329
B152X8I_1_1,v0,-0.034102921
B152X8I_1_1,v1,-0.136752286
B152X8I_1_1,v2,-0.200955619
B152X8I_1_1,v3,-0.151437715
B152X8I_1_1,v4,0.220767868
B152X8I_1_1,v5,-0.07833643
B152X8I_1_1,v6,-0.025021039
B152X8I_1_1,v7,0.074566315
B152X8I_1_1,v8,-0.184460251
B152X8I_1_1,v9,-0.194991152
B152X8I_1_1,v10,0.119556149
B152X8I_1_1,v11,-0.025287729
B152X8I_1_1,v12,-0.021974228
B152X8I_1_1,v13,-0.136542639
B152X8I_1_1,v14,-0.02633011
B152X8I_1_1,v15,-0.106911679
B152X8I_1_1,v16,-0.345530966
B152X8I_1_1,v17,-0.125746839
B152X8I_1_1,v18,-0.051172404
B152X8I_1_1,v19,0.102733086
B152X8I_1_1,v20,0.16398779
B152X8I_1_1,v21,0.028993662
B152X8I_1_1,v22,0.028355002
B152X8I_1_1,v23,0.043195531
B152X8I_1_1,v24,-0.290314948
B152X8I_1_1,v25,0.130757283
B152X8I_1_1,v26,-0.166276716
G027X6I_1_1,v0,-0.0481901
G027X6I_1_1,v1,-0.056664411
G027X6I_1_1,v2,-0.190717853
G027X6I_1_1,v3,-0.148055888
G027X6I_1_1,v4,-0.101423164
G027X6I_1_1,v5,-0.256651829
G027X6I_1_1,v6,0.018782427
G027X6I_1_1,v7,-0.061230856
G027X6I_1_1,v8,0.028588754
G027X6I_1_1,v9,0.122596511
G027X6I_1_1,v10,0.160596093
G027X6I_1_1,v11,-0.022011025
G027X6I_1_1,v12,0.090374596
G027X6I_1_1,v13,-0.169037189
G027X6I_1_1,v14,0.160596093
G027X6I_1_1,v15,-0.003839577
G027X6I_1_1,v16,0.106179944
G027X6I_1_1,v17,0.102298526
G027X6I_1_1,v18,0.102298526
G027X6I_1_1,v19,-0.057764345
G027X6I_1_1,v20,0.066043793
G027X6I_1_1,v21,-0.017612863
G027X6I_1_1,v22,-0.127335903
G027X6I_1_1,v23,-0.080306926
G027X6I_1_1,v24,-0.106651031
G027X6I_1_1,v25,0.011696567
G027X6I_1_1,v26,-0.049859063
G027X6I_1_1,v27,0.03231497
G027X6I_1_1,v28,-0.222596397
G027X6I_1_1,v29,-0.150654663
G027X6I_1_1,v30,0.102298526
G027X6I_1_1,v31,0.026911329
G027X6I_1_1,v32,-0.070988708
G027X6I_1_1,v33,-0.156792996
G027X6I_1_1,v34,-0.103487486
G027X6I_1_1,v35,-0.047069099
G027X6I_1_1,v36,-0.153100194
G027X6I_1_1,v37,-0.011748554
U209X7I_1_1,v0,0.051034817
U209X7I_1_1,v1,0.194335022
U209X7I_1_1,v2,-0.183162088
U209X7I_1_1,v3,0.502530632
U209X7I_1_1,v4,0.204554791
U209X7I_1_1,v5,0.766569884
U209X7I_1_1,v6,0.117361727
U209X7I_1_1,v7,-0.160158531
U209X7I_1_1,v8,0.03320816
U209X7I_1_1,v9,-0.233477409
U209X7I_1_1,v10,-0.005803711
B115X8I_1_1,v0,0.023987251
B115X8I_1_1,v1,0.126310447
B115X8I_1_1,v2,0.126182768
B115X8I_1_1,v3,0.126182768
B115X8I_1_1,v4,0.126619042
B115X8I_1_1,v5,-0.14717291
B115X8I_1_1,v6,0.131294644
B115X8I_1_1,v7,-0.050928119
B115X8I_1_1,v8,-0.030524657
B115X8I_1_1,v9,0.029633176
B115X8I_1_1,v10,0.021801051
B115X8I_1_1,v11,-0.0812714
B115X8I_1_1,v12,0.040591742
B115X8I_1_1,v13,-0.060179484
B115X8I_1_1,v14,0.126182768
B115X8I_1_1,v15,0.137506458
U220X5I_1_1,v0,-0.424519372
U220X5I_1_1,v1,-0.4477397
U220X5I_1_1,v2,-0.090810204
U220X5I_1_1,v3,-0.436739427
U220X5I_1_1,v4,-0.278975114
U220X5I_1_1,v5,-0.054382559
U220X5I_1_1,v6,0.554380835
U220X5I_1_1,v7,-0.522656281
U220X5I_1_1,v8,-0.273862612
U220X5I_1_1,v9,-0.86389036
U220X5I_1_1,v10,-0.09556933
U257X3I_1_1,v0,-0.228654474
U257X3I_1_1,v1,-0.49776054
U257X3I_1_1,v2,-0.460491001
U257X3I_1_1,v3,-0.328537506
U257X3I_1_1,v4,-0.351573463
U257X3I_1_1,v5,-0.372668013
U257X3I_1_1,v6,-0.947307148
U257X3I_1_1,v7,0.142038386
U257X3I_1_1,v8,0.428812535
U257X3I_1_1,v9,-0.356041392
U257X3I_1_1,v10,0.110661742
B142X1I_1_1,v0,-0.201092874
B142X1I_1_1,v1,-0.700432616
B142X1I_1_1,v2,-0.34670764
B142X1I_1_1,v3,-0.9656324
B142X1I_1_1,v4,-0.228048077
B142X1I_1_1,v5,-0.407050607
B142X1I_1_1,v6,-0.398977444
B142X1I_1_1,v7,0.350542939
B142X1I_1_1,v8,-0.711002504
B142X1I_1_1,v9,-0.416933472
B142X1I_1_1,v10,-0.26920915
B142X1I_1_1,v11,-0.12485508
B142X1I_1_1,v12,-0.030396792
B142X1I_1_1,v13,-1.100402612
B142X1I_1_1,v14,-0.016693588
B142X1I_1_1,v15,-0.208848205
B142X1I_1_1,v16,-0.093206458
B142X1I_1_1,v17,0.12957213
B142X1I_1_1,v18,0.035723771
B142X1I_1_1,v19,-0.231914309
B142X1I_1_1,v20,0.039954308
B142X1I_1_1,v21,-0.173214177
B142X1I_1_1,v22,-0.128039999
B142X1I_1_1,v23,0.310360088
B142X1I_1_1,v24,0.261484128
B142X1I_1_1,v25,-0.167844835
G092X3I_1_1,v0,-0.008202298
G092X3I_1_1,v1,0.010831209
G092X3I_1_1,v2,-0.140564511
G092X3I_1_1,v3,0.005037691
G092X3I_1_1,v4,-0.144779135
G092X3I_1_1,v5,0.109491015
G092X3I_1_1,v6,-0.051535382
G092X3I_1_1,v7,0.118777628
G092X3I_1_1,v8,-0.212917722
G092X3I_1_1,v9,0.118777628
G092X3I_1_1,v10,-0.102135739
G092X3I_1_1,v11,-0.109508426
G092X3I_1_1,v12,-0.009667423
B111X7I_1_1,v0,-0.395609285
B111X7I_1_1,v1,0.084805912
B111X7I_1_1,v2,-0.369606523
B111X7I_1_1,v3,-0.300186329
B111X7I_1_1,v4,-0.078611383
B111X7I_1_1,v5,-0.165243813
B111X7I_1_1,v6,-0.414526785
B111X7I_1_1,v7,-0.216249921
B111X7I_1_1,v8,-0.217954182
B111X7I_1_1,v9,-0.071150052
B111X7I_1_1,v10,-0.427141529
B111X7I_1_1,v11,0.308725524
B111X7I_1_1,v12,0.358790402
B111X7I_1_1,v13,-0.438675209
B111X7I_1_1,v14,-0.155871602
B111X7I_1_1,v15,0.420100434
U227X6I_1_1,v0,0.031833169
U227X6I_1_1,v1,-0.295510433
U227X6I_1_1,v2,0.008299923
U227X6I_1_1,v3,-0.295510433
U227X6I_1_1,v4,0.04320751
U227X6I_1_1,v5,-0.165738499
U227X6I_1_1,v6,0.01067443
U227X6I_1_1,v7,0.076562375
U227X6I_1_1,v8,-0.049679678
U227X6I_1_1,v9,0.023898001
U227X6I_1_1,v10,-0.321929351
U227X6I_1_1,v11,0.027881666
U227X6I_1_1,v12,0.000533721
U227X6I_1_1,v13,0.042922816
U227X6I_1_1,v14,0.008764289
U227X6I_1_1,v15,0.052600187
U227X6I_1_1,v16,-0.017798765
U227X6I_1_1,v17,-0.059218175
B197X8I_1_1,v0,-0.030340133
B197X8I_1_1,v1,-0.714674283
B197X8I_1_1,v2,-0.331495134
B197X8I_1_1,v3,-0.661555874
B197X8I_1_1,v4,-0.114775341
B197X8I_1_1,v5,0.355444946
B197X8I_1_1,v6,-0.12794904
B197X8I_1_1,v7,-0.297254786
B197X8I_1_1,v8,-0.430461312
B197X8I_1_1,v9,-0.214637336
B197X8I_1_1,v10,-0.615682479
B197X8I_1_1,v11,0.028982123
B197X8I_1_1,v12,-0.054026051
B197X8I_1_1,v13,-0.035115521
B197X8I_1_1,v14,-0.344101028
U298X2I_1_1,v0,0.152545928
U298X2I_1_1,v1,-0.331898097
U298X2I_1_1,v2,-0.406529065
U298X2I_1_1,v3,-0.239237774
U298X2I_1_1,v4,-0.031759661
U298X2I_1_1,v5,-0.804636934
U298X2I_1_1,v6,-0.333714181
U298X2I_1_1,v7,-0.113338151
U298X2I_1_1,v8,-0.330154527
U298X2I_1_1,v9,0.28906321
U298X2I_1_1,v10,0.02998323
U298X2I_1_1,v11,0.066244745
U298X2I_1_1,v12,0.044743103
B145X8I_1_1,v0,-0.312855043
B145X8I_1_1,v1,-0.267554661
B145X8I_1_1,v2,-0.258079388
B145X8I_1_1,v3,-0.216370609
B145X8I_1_1,v4,-0.024378359
B145X8I_1_1,v5,-0.196640683
B145X8I_1_1,v6,-0.262474744
B145X8I_1_1,v7,-0.271396214
B145X8I_1_1,v8,-0.333062056
B145X8I_1_1,v9,-0.258880065
B145X8I_1_1,v10,-0.103259906
B145X8I_1_1,v11,0.014281348
B145X8I_1_1,v12,0.205384262
B145X8I_1_1,v13,0.049912505
B145X8I_1_1,v14,0.066994183
B145X8I_1_1,v15,-0.110749472
B145X8I_1_1,v16,0.254408138
B145X8I_1_1,v17,-0.299870472
B145X8I_1_1,v18,0.095470441
B145X8I_1_1,v19,0.263057017
B145X8I_1_1,v20,0.138473405
B165X7I_1_1,v0,-0.350289577
B165X7I_1_1,v1,-0.473561503
B165X7I_1_1,v2,-0.21111078
B165X7I_1_1,v3,0.149429796
B165X7I_1_1,v4,-0.303818971
B165X7I_1_1,v5,-0.347096086
B165X7I_1_1,v6,-0.403996179
B165X7I_1_1,v7,-0.204336268
B165X7I_1_1,v8,-0.138582529
B165X7I_1_1,v9,0.359372266
B165X7I_1_1,v10,-0.113879614
B165X7I_1_1,v11,-0.336882049
B165X7I_1_1,v12,0.359372266
B165X7I_1_1,v13,0.349995195
B168X1I_1_1,v0,-0.292473766
B168X1I_1_1,v1,-0.814608525
B168X1I_1_1,v2,-0.135159497
B168X1I_1_1,v3,0.08981786
B168X1I_1_1,v4,0.011199036
B168X1I_1_1,v5,-0.15951292
B168X1I_1_1,v6,-0.259529352
B168X1I_1_1,v7,-0.24746358
B168X1I_1_1,v8,-0.359824181
B168X1I_1_1,v9,0.171665441
B168X1I_1_1,v10,0.080123879
B168X1I_1_1,v11,-0.153893929
B168X1I_1_1,v12,-0.132592189
B168X1I_1_1,v13,-0.071427665
B168X1I_1_1,v14,-0.065416081
B168X1I_1_1,v15,-0.13195001
B168X1I_1_1,v16,-0.198382999
B168X1I_1_1,v17,-0.097730867
B168X1I_1_1,v18,-0.169258053
B168X1I_1_1,v19,-0.317083346
B168X1I_1_1,v20,0.095864442
B168X1I_1_1,v21,0.008180055
B168X1I_1_1,v22,-0.246314389
B168X1I_1_1,v23,0.176572551
B168X1I_1_1,v24,-0.123426767
B168X1I_1_1,v25,0.040500863
B168X1I_1_1,v26,-0.221772494
B168X1I_1_1,v27,-0.424183798
B168X1I_1_1,v28,-0.128399177
B168X1I_1_1,v29,0.219438071
U296X6I_1_1,v0,0.119932768
U296X6I_1_1,v1,-0.244552622
U296X6I_1_1,v2,-0.064421693
U296X6I_1_1,v3,0.050004375
U296X6I_1_1,v4,-0.180363562
U296X6I_1_1,v5,0.027721409
U296X6I_1_1,v6,-0.056513214
U296X6I_1_1,v7,-0.028147102
U296X6I_1_1,v8,-0.000610755
U296X6I_1_1,v9,-0.092789819
U296X6I_1_1,v10,0.007205983
U296X6I_1_1,v11,-0.037607095
U296X6I_1_1,v12,0.154596517
U296X6I_1_1,v13,0.03834842
U296X6I_1_1,v14,-0.018745599
U296X6I_1_1,v15,0.177365072
U296X6I_1_1,v16,-0.046011551
U296X6I_1_1,v17,0.013710757
U296X6I_1_1,v18,0.149542029
U296X6I_1_1,v19,0.125646964
U296X6I_1_1,v20,-0.060047973
U296X6I_1_1,v21,-0.017328587
U296X6I_1_1,v22,0.039860889
U296X6I_1_1,v23,-0.003031001
U296X6I_1_1,v24,0.035976533
U296X6I_1_1,v25,-0.075107573
U296X6I_1_1,v26,0.143186184
U296X6I_1_1,v27,-0.083313701
U296X6I_1_1,v28,0.129124096
U296X6I_1_1,v29,-0.030568241
U296X6I_1_1,v30,-0.116551997
U230X6I_1_1,v0,0.292749091
U230X6I_1_1,v1,0.271769417
U230X6I_1_1,v2,-0.014973764
U230X6I_1_1,v3,0.7304937
U230X6I_1_1,v4,0.18468595
U230X6I_1_1,v5,-0.279304788
U230X6I_1_1,v6,0.218700288
U230X6I_1_1,v7,0.099933182
U230X6I_1_1,v8,-0.293649942
U230X6I_1_1,v9,0.202491703
U230X6I_1_1,v10,0.243714763
G096X2I_1_1,v0,-0.108423862
G096X2I_1_1,v1,-0.054604007
G096X2I_1_1,v2,-0.117383625
G096X2I_1_1,v3,-0.094220595
G096X2I_1_1,v4,-0.049121995
G096X2I_1_1,v5,0.039122839
G096X2I_1_1,v6,0.0434206
G096X2I_1_1,v7,0.0434206
G096X2I_1_1,v8,0.132549059
G096X2I_1_1,v9,0.0434206
G096X2I_1_1,v10,0.0434206
G096X2I_1_1,v11,0.063359661
G096X2I_1_1,v12,-0.11375962
G096X2I_1_1,v13,-0.118276162
G096X2I_1_1,v14,0.0434206
G096X2I_1_1,v15,0.0434206
G096X2I_1_1,v16,0.0434206
G096X2I_1_1,v17,0.0434206
G096X2I_1_1,v18,0.0434206
G096X2I_1_1,v19,-0.043312847
G096X2I_1_1,v20,-0.147386149
G096X2I_1_1,v21,0.0434206
G096X2I_1_1,v22,0.056928939
G096X2I_1_1,v23,0.0434206
G096X2I_1_1,v24,0.0434206
G096X2I_1_1,v25,0.0434206
G096X2I_1_1,v26,0.0434206
G096X2I_1_1,v27,0.04344743
G096X2I_1_1,v28,0.040572643
G096X2I_1_1,v29,0.047268518
G096X2I_1_1,v30,-0.047463144
G096X2I_1_1,v31,-0.171580023
G096X2I_1_1,v32,-0.102604922
G096X2I_1_1,v33,-0.206964604
G096X2I_1_1,v34,-0.09381135
G096X2I_1_1,v35,-0.151495243
G096X2I_1_1,v36,-0.007844876
G096X2I_1_1,v37,-0.056303787
G047X4I_1_1,v0,0.070849079
G047X4I_1_1,v1,0.028351925
G047X4I_1_1,v2,-0.08205491
G047X4I_1_1,v3,-0.163471587
G047X4I_1_1,v4,0.002889118
G047X4I_1_1,v5,0.094371177
G047X4I_1_1,v6,-0.076114481
G047X4I_1_1,v7,-0.021570514
G047X4I_1_1,v8,0.064651899
G047X4I_1_1,v9,-0.124003163
G047X4I_1_1,v10,0.123564386
G047X4I_1_1,v11,-0.082296885
G047X4I_1_1,v12,-0.016996676
G047X4I_1_1,v13,-0.062502572
G047X4I_1_1,v14,0.11082879
G047X4I_1_1,v15,-0.011706266
G047X4I_1_1,v16,0.122510614
G047X4I_1_1,v17,-0.167389293
G047X4I_1_1,v18,0.00421025
G047X4I_1_1,v19,-0.048460599
G047X4I_1_1,v20,-0.041516379
G047X4I_1_1,v21,0.044829049
G047X4I_1_1,v22,-0.227348251
G047X4I_1_1,v23,-0.089597944
G047X4I_1_1,v24,0.128929712
G047X4I_1_1,v25,0.182645547
G047X4I_1_1,v26,-0.104484576
G047X4I_1_1,v27,-0.043168267
G047X4I_1_1,v28,-0.021238422
G047X4I_1_1,v29,0.119964398
G047X4I_1_1,v30,0.040945725
G047X4I_1_1,v31,0.044144449
G047X4I_1_1,v32,0.071541181
G047X4I_1_1,v33,0.043312023
G047X4I_1_1,v34,0.041570543
G047X4I_1_1,v35,-0.02081635
G047X4I_1_1,v36,-0.061422888
G047X4I_1_1,v37,-0.035842413
G047X4I_1_1,v38,-0.072908978
G047X4I_1_1,v39,-0.040409848
G047X4I_1_1,v40,0.001607675
G047X4I_1_1,v41,-0.138387873
G047X4I_1_1,v42,-0.107532757
G047X4I_1_1,v43,-0.212968674
G047X4I_1_1,v44,-0.13920313
G047X4I_1_1,v45,-0.077497057
G047X4I_1_1,v46,0.151914631
G047X4I_1_1,v47,-0.047981088
G047X4I_1_1,v48,-0.13357299
G047X4I_1_1,v49,0.112693693
G047X4I_1_1,v50,0.032094775
G047X4I_1_1,v51,-0.229922452
G047X4I_1_1,v52,-0.03117528
G047X4I_1_1,v53,-0.023427626
G047X4I_1_1,v54,-0.018532128
G047X4I_1_1,v55,-0.101156581
G047X4I_1_1,v56,0.053644213
G047X4I_1_1,v57,0.010611538
G047X4I_1_1,v58,0.002185505
G047X4I_1_1,v59,-0.004297712
G047X4I_1_1,v60,0.025852819
G047X4I_1_1,v61,0.144233402
G047X4I_1_1,v62,0.066352561
G047X4I_1_1,v63,-0.10698874
G053X6I_1_1,v0,-0.357225378
G053X6I_1_1,v1,0.024377113
G053X6I_1_1,v2,0.050458336
G053X6I_1_1,v3,-0.008799448
G053X6I_1_1,v4,-0.121216548
G053X6I_1_1,v5,-0.223723714
G053X6I_1_1,v6,-0.039529075
G053X6I_1_1,v7,-0.265027112
G053X6I_1_1,v8,-0.24719293
G053X6I_1_1,v9,-0.316625856
G053X6I_1_1,v10,-0.175821783
G053X6I_1_1,v11,-0.207380104
G053X6I_1_1,v12,0.177787512
G053X6I_1_1,v13,-0.337594605
G053X6I_1_1,v14,0.169513591
G053X6I_1_1,v15,-0.081257608
G053X6I_1_1,v16,-0.146357178
G053X6I_1_1,v17,-0.139299487
G053X6I_1_1,v18,-0.232216069
G053X6I_1_1,v19,0.134694675
G053X6I_1_1,v20,-0.197256937
